Date,Rain,ONI,NIA,MWSS,Dam
03/29/2018,0,-0.7,17.5,46.70,201.12
03/30/2018,15,-0.7,20.1,47.00,200.88
03/31/2018,7.6666665,-0.7,28.9,46.00,200.95
04/01/2018,0.33333334,-0.5,0,46.00,200.86
04/02/2018,1,-0.5,0,46.40,200.79
04/03/2018,9,-0.5,0,46.20,200.67
04/04/2018,0,-0.5,9.4,45.70,200.52
04/05/2018,1.3333334,-0.5,10.9,45.80,200.38
04/06/2018,0,-0.5,10,47.10,200.22
04/07/2018,0,-0.5,8.7,46.20,200.07
04/08/2018,1,-0.5,0,46.20,200
04/09/2018,0.33333334,-0.5,4.8,47.00,199.93
04/10/2018,1,-0.5,52.5,46.90,199.78
04/11/2018,0,-0.5,27.4,47.10,199.52
04/12/2018,0,-0.5,19.7,47.30,199.4
04/13/2018,0,-0.5,19.1,46.50,199.24
04/14/2018,0,-0.5,0,46.50,199.09
04/15/2018,2,-0.5,0,45.80,199.01
04/16/2018,1.6666666,-0.5,16.2,46.50,198.85
04/17/2018,0,-0.5,13.7,46.60,198.63
04/18/2018,0.6666667,-0.5,8.9,46.50,198.47
04/19/2018,0,-0.5,18.8,46.60,198.23
04/20/2018,0.33333334,-0.5,20.8,46.60,197.96
04/21/2018,0,-0.5,0,46.60,197.82
04/22/2018,5,-0.5,4.1,46.60,197.61
04/23/2018,0,-0.5,17.4,46.60,197.38
04/24/2018,0.33333334,-0.5,23.4,46.60,197.14
04/25/2018,0,-0.5,19.9,46.80,196.94
04/26/2018,2.3333333,-0.5,12.7,46.80,196.62
04/27/2018,4.3333335,-0.5,20.3,46.70,196.36
04/28/2018,1.3333334,-0.5,1.5,47.30,196.18
04/29/2018,2.3333333,-0.5,8.4,47.20,195.93
04/30/2018,0,-0.5,5.3,47.30,195.74
05/01/2018,5.6666665,-0.2,0,46.90,195.56
05/02/2018,0.33333334,-0.2,0,46.40,195.44
05/03/2018,0,-0.2,0,46.50,195.26
05/04/2018,0.6666667,-0.2,0,46.00,195.11
05/05/2018,15,-0.2,0,46.20,194.97
05/06/2018,4.6666665,-0.2,0,46.20,194.87
05/07/2018,3.6666667,-0.2,0,45.70,194.72
05/08/2018,1.6666666,-0.2,4,46.00,194.64
05/09/2018,7,-0.2,0,46.20,194.45
05/10/2018,0.6666667,-0.2,0,46.70,194.25
05/11/2018,2.6666667,-0.2,2,46.70,194.07
05/12/2018,0,-0.2,0,46.70,193.86
05/13/2018,0,-0.2,0,46.70,193.66
05/14/2018,0,-0.2,0,46.60,193.47
05/15/2018,1.6666666,-0.2,3.7,46.70,193.22
05/16/2018,0.6666667,-0.2,5.4,46.70,193.09
05/17/2018,0,-0.2,5.8,46.60,192.7
05/18/2018,0,-0.2,3.7,46.80,192.49
05/19/2018,0,-0.2,5.9,46.70,192.3
05/20/2018,0.6666667,-0.2,0,46.80,192.11
05/21/2018,0,-0.2,3.1,46.80,191.92
05/22/2018,0,-0.2,3.7,45.90,191.68
05/23/2018,0,-0.2,0,46.60,191.49
05/24/2018,0.33333334,-0.2,0,46.60,191.21
05/25/2018,2.3333333,-0.2,0,45.30,190.88
05/26/2018,16.333334,-0.2,0,46.20,190.7
05/27/2018,0.33333334,-0.2,0,45.90,190.49
05/28/2018,0,-0.2,0,45.90,190.31
05/29/2018,1.6666666,-0.2,0,45.90,190.07
05/30/2018,7,-0.2,0,46.00,189.82
05/31/2018,1.6666666,-0.2,0,46.00,189.64
06/01/2018,1,0,0,45.90,189.39
06/02/2018,3,0,0,45.80,189.16
06/03/2018,3.3333333,0,0,45.80,188.95
06/04/2018,0,0,0,45.90,188.68
06/05/2018,1.3333334,0,0,45.10,188.47
06/06/2018,59.666668,0,0,45.30,188.28
06/07/2018,33,0,0,43.70,188.16
06/08/2018,39.333332,0,0,41.30,188.02
06/09/2018,65,0,0,38.50,187.92
06/10/2018,48.666668,0,0,36.60,187.98
06/11/2018,85.666664,0,0,30.50,188.75
06/12/2018,9.333333,0,0,33.70,188.82
06/13/2018,32,0,0,41.90,188.85
06/14/2018,40,0,0,37.70,189.1
06/15/2018,33.333332,0,0,36.70,189.26
06/16/2018,24.666666,0,0,41.50,189.3
06/17/2018,7.6666665,0,0,41.80,189.25
06/18/2018,3.6666667,0,0,45.40,189.16
06/19/2018,1.6666666,0,0,44.90,189.05
06/20/2018,34,0,0,43.80,188.94
06/21/2018,112,0,0,37.30,189.05
06/22/2018,34.333332,0,0,29.60,189.31
06/23/2018,25.666666,0,0,36.70,189.52
06/24/2018,10,0,0,37.10,189.63
06/25/2018,10,0,0,36.40,189.71
06/26/2018,6,0,0,42.60,189.74
06/27/2018,7.6666665,0,0,43.60,189.78
06/28/2018,2,0,0,43.60,189.66
06/29/2018,2.3333333,0,3.6,43.70,189.53
06/30/2018,3.3333333,0,4.3,43.60,189.39
07/01/2018,11.666667,0.1,4.1,45.30,189.24
07/02/2018,3.3333333,0.1,3.1,43.70,189.05
07/03/2018,9.333333,0.1,2.5,43.70,188.93
07/04/2018,2.6666667,0.1,2,43.70,188.74
07/05/2018,10.666667,0.1,4,45.70,188.55
07/06/2018,13.333333,0.1,5.7,44.90,188.24
07/07/2018,22,0.1,0,44.30,188.35
07/08/2018,8.666667,0.1,0,42.90,188.81
07/09/2018,10.666667,0.1,3.3,40.30,189
07/10/2018,13.666667,0.1,4.4,30.60,189.09
07/11/2018,10,0.1,0,39.30,189.26
07/12/2018,11,0.1,0,37.90,189.33
07/13/2018,28.666666,0.1,0,34.60,189.55
07/14/2018,28.666666,0.1,0,32.40,189.93
07/15/2018,2.6666667,0.1,0,30.40,190.42
07/16/2018,3,0.1,20.2,35.80,190.56
07/17/2018,47.333332,0.1,19.8,17.10,190.83
07/18/2018,33.333332,0.1,25.1,2.80,192.3
07/19/2018,12.333333,0.1,36.9,20.60,192.8
07/20/2018,45.666668,0.1,48.7,19.80,193.62
07/21/2018,43.666668,0.1,57.5,10.60,195.36
07/22/2018,14.333333,0.1,57.3,3.50,196.6
07/23/2018,0,0.1,43.9,27.80,196.99
07/24/2018,2.3333333,0.1,48.8,34.80,197.13
07/25/2018,35.333332,0.1,59,30.40,197.38
07/26/2018,1.6666666,0.1,60.9,27.10,197.49
07/27/2018,3.3333333,0.1,64.2,34.60,197.53
07/28/2018,3,0.1,84.1,37.40,197.23
07/29/2018,2.6666667,0.1,66.2,36.10,197.2
07/30/2018,2.6666667,0.1,81,39.60,197.07
07/31/2018,5.3333335,0.1,45.7,38.30,196.93
08/01/2018,12.333333,0.2,51.1,37.60,196.74
08/02/2018,22.666666,0.2,51.8,34.30,196.58
08/03/2018,17.333334,0.2,30.1,20.30,196.64
08/04/2018,14.333333,0.2,31.8,30.30,196.59
08/05/2018,28,0.2,24.3,29.90,196.68
08/06/2018,16,0.2,31.5,33.30,196.85
08/07/2018,17.333334,0.2,27.8,31.60,196.88
08/08/2018,6,0.2,25.5,30.90,196.96
08/09/2018,13.666667,0.2,34,35.00,196.96
08/10/2018,25,0.2,30.2,32.20,197.26
08/11/2018,99.333336,0.2,45.5,25.00,198.62
08/12/2018,77,0.2,107.6,1.30,200.63
08/13/2018,139.33333,0.2,104.8,1.20,204.32
08/14/2018,26.666666,0.2,124.4,4.50,205.68
08/15/2018,5,0.2,131.6,26.80,206.14
08/16/2018,17.333334,0.2,119.3,28.90,206.17
08/17/2018,9.666667,0.2,89,28.90,206.28
08/18/2018,3.6666667,0.2,89,28.10,206.31
08/19/2018,16.333334,0.2,132.5,34.40,206.03
08/20/2018,41.666668,0.2,86.3,24.10,206.45
08/21/2018,45,0.2,51.8,9.60,207.5
08/22/2018,12,0.2,73.3,24.00,208.02
08/23/2018,6.3333335,0.2,82.4,31.00,208.26
08/24/2018,17.666666,0.2,79,33.70,208.26
08/25/2018,33.333332,0.2,32.3,34.20,208.75
08/26/2018,23.333334,0.2,33.5,25.40,209.34
08/27/2018,4.6666665,0.2,34.6,34.50,209.6
08/28/2018,0,0.2,32.2,37.90,209.71
08/29/2018,0.6666667,0.2,33.2,40.30,209.74
08/30/2018,4.3333335,0.2,33.8,40.30,209.71
08/31/2018,39.5,0.2,54.8,40.30,209.6
09/01/2018,28.333334,0.5,65.6,40.20,209.66
09/02/2018,42,0.5,58,41.00,209.58
09/03/2018,21,0.5,54.1,26.50,209.65
09/04/2018,26,0.5,78.6,37.10,209.56
09/05/2018,11,0.5,78.4,39.00,209.33
09/06/2018,24.666666,0.5,74.9,40.60,209.14
09/07/2018,10.333333,0.5,82.6,35.40,208.86
09/08/2018,7,0.5,92.9,35.00,208.53
09/09/2018,4,0.5,96.3,38.40,208.2
09/10/2018,16.333334,0.5,87.3,40.00,207.81
09/11/2018,0.33333334,0.5,132.5,40.00,207.32
09/12/2018,38.333332,0.5,132.9,34.90,206.96
09/13/2018,6.3333335,0.5,133.1,21.30,206.59
09/14/2018,38,0.5,99.8,25.60,206.36
09/15/2018,260,0.5,33.6,17.80,210.33
09/16/2018,23.666666,0.5,57,24.70,211.2
09/17/2018,0.33333334,0.5,82.6,37.10,211.34
09/18/2018,2,0.5,57.9,37.10,211.38
09/19/2018,51.666668,0.5,36.4,37.10,211.46
09/20/2018,17.333334,0.5,34.1,37.10,211.73
09/21/2018,3.3333333,0.5,37.4,37.00,211.89
09/22/2018,0.6666667,0.5,35.7,38.40,212
09/23/2018,0,0.5,55.1,40.20,211.97
09/24/2018,4.3333335,0.5,79.9,40.40,211.75
09/25/2018,6.6666665,0.5,129.2,41.40,211.3
09/26/2018,0,0.5,129.5,42.90,210.87
09/27/2018,2,0.5,129.9,44.90,210.36
09/28/2018,0,0.5,122.1,44.40,209.84
09/29/2018,0.6666667,0.5,43,43.80,209.56
09/30/2018,0,0.5,41.4,43.80,209.39
10/01/2018,1.6666666,0.8,46,43.80,209.14
10/02/2018,1.6666666,0.8,52.7,44.00,208.87
10/03/2018,52,0.8,39.5,45.70,208.74
10/04/2018,1,0.8,57.6,44.80,208.58
10/05/2018,0,0.8,23.7,45.00,208.4
10/06/2018,0.33333334,0.8,22.8,46.60,208.23
10/07/2018,0,0.8,18.7,45.90,208.08
10/08/2018,0.33333334,0.8,44.2,45.80,207.81
10/09/2018,0,0.8,57.9,45.90,207.49
10/10/2018,0,0.8,36.6,45.90,207.22
10/11/2018,0.33333334,0.8,40.1,45.90,206.98
10/12/2018,5.6666665,0.8,57.3,45.90,206.64
10/13/2018,0.6666667,0.8,0.5,46.00,206.55
10/14/2018,3.6666667,0.8,14.9,46.00,206.45
10/15/2018,3.6666667,0.8,33,46.00,206.25
10/16/2018,0,0.8,54.1,46.00,205.97
10/17/2018,6,0.8,51.3,46.00,205.67
10/18/2018,0,0.8,44.5,47.70,205.35
10/19/2018,8.333333,0.8,36.9,47.50,205.03
10/20/2018,17,0.8,5.5,46.10,204.97
10/21/2018,9.333333,0.8,12.8,45.60,204.93
10/22/2018,1.6666666,0.8,36.6,46.40,204.63
10/23/2018,0.6666667,0.8,19.1,47.50,204.46
10/24/2018,0,0.8,30.8,47.40,204.26
10/25/2018,0,0.8,56,47.30,203.95
10/26/2018,5,0.8,14.6,47.20,203.77
10/27/2018,0.33333334,0.8,12.3,47.20,203.6
10/28/2018,2,0.8,11.9,47.00,203.46
10/29/2018,0,0.8,17.4,47.10,203.22
10/30/2018,84,0.8,39.3,43.70,203.11
10/31/2018,0.6666667,0.8,34,44.60,202.97
11/01/2018,0,0.9,0,47.10,202.93
11/02/2018,0.33333334,0.9,0,47.10,202.81
11/03/2018,0.33333334,0.9,0,47.10,202.78
11/04/2018,3,0.9,9,47.20,202.65
11/05/2018,5.6666665,0.9,0,46.70,202.45
11/06/2018,38,0.9,0,46.50,202.45
11/07/2018,41,0.9,0,45.60,202.97
11/08/2018,1.3333334,0.9,0,42.60,203.25
11/09/2018,4.6666665,0.9,0,45.10,203.15
11/10/2018,11,0.9,0,46.80,203.2
11/11/2018,1.3333334,0.9,0,44.70,203.26
11/12/2018,0,0.9,0,46.00,203.24
11/13/2018,0.33333334,0.9,0,45.30,203.21
11/14/2018,0,0.9,0,46.20,203.13
11/15/2018,0,0.9,0,45.90,203.06
11/16/2018,0,0.9,0,45.90,203.01
11/17/2018,2.6666667,0.9,0,45.80,202.86
11/18/2018,2,0.9,0,45.90,202.79
11/19/2018,2.6666667,0.9,0,45.90,202.67
11/20/2018,1.3333334,0.9,0,47.00,202.61
11/21/2018,15.666667,0.9,0,46.20,202.51
11/22/2018,6.3333335,0.9,0,45.70,202.48
11/23/2018,1.3333334,0.9,0,46.40,202.44
11/24/2018,0,0.9,0,45.90,202.38
11/25/2018,20,0.9,0,45.90,202.36
11/26/2018,0,0.9,0,47.10,202.51
11/27/2018,0,0.9,0,45.70,202.49
11/28/2018,3,0.9,0,45.70,202.42
11/29/2018,1.6666666,0.9,0,45.70,202.33
11/30/2018,0.33333334,0.9,0,45.80,202.29
12/01/2018,0.33333334,0.8,0,46.80,202.24
12/02/2018,1,0.8,0,46.20,202.18
12/03/2018,0.6666667,0.8,0,45.90,202.07
12/04/2018,55.333332,0.8,0,42.30,202.38
12/05/2018,9.333333,0.8,0,45.70,202.59
12/06/2018,1.6666666,0.8,0,45.90,202.72
12/07/2018,12,0.8,0,46.00,202.79
12/08/2018,16,0.8,0,45.20,202.9
12/09/2018,3,0.8,0,46.00,203.03
12/10/2018,0.33333334,0.8,0,46.00,203.02
12/11/2018,2,0.8,0,46.40,203.08
12/12/2018,9,0.8,0,46.40,203.14
12/13/2018,16.333334,0.8,0,46.40,203.23
12/14/2018,47.666668,0.8,0,44.50,204.36
12/15/2018,15.333333,0.8,0,43.20,205.18
12/16/2018,6.6666665,0.8,0,43.50,205.74
12/17/2018,0.33333334,0.8,0,45.20,205.98
12/18/2018,2.6666667,0.8,0,45.90,206.07
12/19/2018,13.666667,0.8,0,45.80,206.26
12/20/2018,0,0.8,0,45.80,206.54
12/21/2018,7.3333335,0.8,0,45.80,206.58
12/22/2018,10.666667,0.8,0,45.80,207.09
12/23/2018,37.666668,0.8,0,41.10,208.34
12/24/2018,14.666667,0.8,0,39.90,209.17
12/25/2018,9.666667,0.8,0,43.50,209.66
12/26/2018,0.33333334,0.8,0,43.90,210.02
12/27/2018,1.3333334,0.8,23,66.80,210.09
12/28/2018,15.333333,0.8,54.2,96.80,210.2
12/29/2018,8.666667,0.8,30.2,69.50,211.16
12/30/2018,14,0.8,33.9,77.80,212.15
12/31/2018,22.333334,0.8,32.3,70.40,213.76
01/01/2019,15.333333,0.7,36.5,69.50,213.82
01/02/2019,5,0.7,93.2,340.80,215.23
01/03/2019,15,0.7,126.4,323.70,215.1
01/04/2019,1,0.7,125.9,46.70,214.45
01/05/2019,1,0.7,125.2,46.80,214.21
01/06/2019,4.6666665,0.7,23.7,46.80,214.05
01/07/2019,1,0.7,44.1,46.80,214.16
01/08/2019,4.3333335,0.7,48.3,46.80,214.11
01/09/2019,4.3333335,0.7,25.8,46.80,214.06
01/10/2019,5,0.7,47.8,46.80,214.07
01/11/2019,2,0.7,37.5,45.70,214.06
01/12/2019,5,0.7,70.5,45.90,213.99
01/13/2019,1.3333334,0.7,24.7,46.70,213.92
01/14/2019,0,0.7,41,46.10,213.86
01/15/2019,0.33333334,0.7,61.4,46.70,213.75
01/16/2019,3.3333333,0.7,48.3,46.00,213.64
01/17/2019,2,0.7,45.8,46.70,213.45
01/18/2019,1,0.7,35.4,46.60,213.24
01/19/2019,1,0.7,50.3,46.40,213.1
01/20/2019,1.3333334,0.7,39.6,46.20,212.9
01/21/2019,1,0.7,59.2,46.70,212.77
01/22/2019,1.6666666,0.7,33.9,46.10,212.48
01/23/2019,0.6666667,0.7,34.6,46.10,212.31
01/24/2019,1.6666666,0.7,51.2,46.60,211.99
01/25/2019,1.6666666,0.7,36.2,48.40,211.82
01/26/2019,1.3333334,0.7,24.4,48.00,211.64
01/27/2019,1,0.7,26.1,48.00,211.62
01/28/2019,1.6666666,0.7,34.3,47.60,211.62
01/29/2019,0,0.7,36,47.10,211.6
01/30/2019,0.33333334,0.7,36.8,47.00,211.51
01/31/2019,1,0.7,42.4,47.10,211.34
02/01/2019,3,0.7,42.5,46.80,211.17
02/02/2019,5.6666665,0.7,30.6,47.20,210.99
02/03/2019,1.3333334,0.7,36.5,47.10,210.77
02/04/2019,0,0.7,66.9,46.50,210.63
02/05/2019,0.33333334,0.7,25.1,47.10,210.41
02/06/2019,0,0.7,39.5,47.20,210.25
02/07/2019,0,0.7,59.6,47.10,210.07
02/08/2019,0,0.7,53.6,47.10,209.83
02/09/2019,0.33333334,0.7,28.8,47.20,209.62
02/10/2019,3,0.7,22.7,47.20,209.39
02/11/2019,2,0.7,37.4,47.20,209.16
02/12/2019,3,0.7,38.5,47.20,208.91
02/13/2019,10.666667,0.7,30.7,47.20,208.69
02/14/2019,0,0.7,32.9,47.30,208.51
02/15/2019,0,0.7,34.7,47.20,208.37
02/16/2019,0,0.7,27,47.30,208.2
02/17/2019,0,0.7,22.3,47.40,207.96
02/18/2019,0,0.7,36.5,47.40,207.72
02/19/2019,0,0.7,39.6,47.30,207.53
02/20/2019,0,0.7,39,47.40,207.23
02/21/2019,0,0.7,45.5,47.20,206.98
02/22/2019,0,0.7,41.6,47.00,206.65
02/23/2019,0,0.7,38.3,47.00,206.38
02/24/2019,0,0.7,32.9,47.00,206.08
02/25/2019,0,0.7,36.2,47.10,205.84
02/26/2019,0,0.7,51.3,47.00,205.57
02/27/2019,0,0.7,53.2,46.90,205.23
02/28/2019,0,0.7,61.7,46.70,204.89
03/01/2019,0,0.7,55.3,46.70,204.46
03/02/2019,0,0.7,48,46.60,204.09
03/03/2019,0,0.7,25.5,46.60,203.68
03/04/2019,0,0.7,84.4,46.60,203.35
03/05/2019,0,0.7,65.6,46.60,202.9
03/06/2019,0,0.7,36.9,47.20,202.35
03/07/2019,0,0.7,4.44,47.00,201.99
03/08/2019,0,0.7,44.7,47.40,201.77
03/09/2019,0,0.7,32.9,46.80,201.32
03/10/2019,0,0.7,32.7,46.90,201.02
03/11/2019,0,0.7,35.3,46.80,200.64
03/12/2019,0,0.7,36.6,46.80,200.33
03/13/2019,0,0.7,37.8,47.10,199.99
03/14/2019,0,0.7,36.6,46.70,199.68
03/15/2019,0,0.7,37.3,46.50,199.32
03/16/2019,2.3333333,0.7,35.4,46.80,198.94
03/17/2019,0,0.7,35.8,46.90,198.65
03/18/2019,0,0.7,34.7,46.70,198.41
03/19/2019,0,0.7,36.1,46.60,197.91
03/20/2019,0,0.7,38.9,46.60,197.57
03/21/2019,0,0.7,39.7,46.20,197.22
03/22/2019,0,0.7,51.5,46.30,196.3
03/23/2019,0,0.7,30.1,46.20,195.98
03/24/2019,0,0.7,36.9,46.30,195.59
03/25/2019,0,0.7,39.7,46.40,195.25
03/26/2019,0,0.7,38.8,46.40,194.85
03/27/2019,1,0.7,40.2,46.40,194.43
03/28/2019,0,0.7,40.8,46.10,194.01
03/29/2019,0,0.7,41.2,46.10,193.58
03/30/2019,4.6666665,0.7,30.6,46.10,193.21
03/31/2019,0,0.7,31.3,45.60,192.83
04/01/2019,0,0.7,31.2,46.20,192.42
04/02/2019,0.6666667,0.7,42.3,45.60,191.91
04/03/2019,0.33333334,0.7,35.2,45.80,191.55
04/04/2019,0.33333334,0.7,35,45.80,191.13
04/05/2019,0,0.7,44.4,45.90,190.63
04/06/2019,0,0.7,39.5,46.10,190.28
04/07/2019,1,0.7,70.2,45.80,189.58
04/08/2019,0,0.7,18.1,45.90,189.11
04/09/2019,12.666667,0.7,34.5,45.50,188.78
04/10/2019,7.3333335,0.7,41.5,46.30,188.23
04/11/2019,0,0.7,47,45.40,187.75
04/12/2019,3.6666667,0.7,36.9,46.10,187.22
04/13/2019,4.3333335,0.7,41.1,44.90,186.94
04/14/2019,0.33333334,0.7,30.8,45.50,186.4
04/15/2019,0,0.7,37.2,45.70,185.88
04/16/2019,0,0.7,37.2,46.00,185.28
04/17/2019,0,0.7,28.3,45.50,184.92
04/18/2019,30.333334,0.7,37.4,45.70,184.49
04/19/2019,0.33333334,0.7,25.9,45.20,184.13
04/20/2019,0,0.7,31.5,45.40,183.63
04/21/2019,0,0.7,41.1,45.40,183.05
04/22/2019,0,0.7,38.4,45.50,182.47
04/23/2019,0,0.7,33.2,45.40,181.87
04/24/2019,1,0.7,29.4,45.50,181.27
04/25/2019,0,0.7,30.9,45.70,180.79
04/26/2019,0.33333334,0.7,24.1,45.40,180.39
04/27/2019,0,0.7,33.8,45.80,180.03
04/28/2019,2,0.7,17.1,46.20,179.62
04/29/2019,0,0.7,26,45.30,179.07
04/30/2019,0,0.7,23.8,46.00,178.5
05/01/2019,3.6666667,0.5,15.1,45.70,178.08
05/02/2019,22.666666,0.5,25.4,46.10,177.62
05/03/2019,14.333333,0.5,22.5,45.30,177.15
05/04/2019,1,0.5,16.8,46.20,176.65
05/05/2019,0,0.5,16.8,45.60,176.22
05/06/2019,35.333332,0.5,19.7,45.30,175.76
05/07/2019,0.33333334,0.5,19.9,46.60,175.26
05/08/2019,108.333336,0.5,10.7,43.60,174.84
05/09/2019,28,0.5,5.7,42.70,174.89
05/10/2019,22,0.5,0,41.40,174.96
05/11/2019,15,0.5,0,46.20,174.85
05/12/2019,7,0.5,0,45.30,174.52
05/13/2019,12,0.5,0,45.30,174.39
05/14/2019,0.33333334,0.5,0,45.10,174.19
05/15/2019,7.6666665,0.5,0,45.00,173.86
05/16/2019,0,0.5,0,44.60,173.59
05/17/2019,0,0.5,0,45.70,173.14
05/18/2019,0,0.5,0,44.80,172.87
05/19/2019,0,0.5,0,44.80,172.44
05/20/2019,5.3333335,0.5,0,45.60,172.17
05/21/2019,6.6666665,0.5,0,45.00,171.82
05/22/2019,0,0.5,0,45.70,171.38
05/23/2019,0,0.5,0,46.10,171.07
05/24/2019,39.333332,0.5,0,45.20,170.76
05/25/2019,0.6666667,0.5,0,44.20,170.55
05/26/2019,26,0.5,0,44.90,170.25
05/27/2019,27,0.5,0,44.00,169.93
05/28/2019,15.666667,0.5,0,43.70,169.84
05/29/2019,1.6666666,0.5,0,41.90,169.67
05/30/2019,0.33333334,0.5,0,44.30,169.45
05/31/2019,0,0.5,0,47.30,169.07
06/01/2019,0,0.5,0,47.00,168.75
06/02/2019,0,0.5,0,45.80,168.47
06/03/2019,2.6666667,0.5,0,46.50,167.94
06/04/2019,1.6666666,0.5,0,46.30,167.39
06/05/2019,0,0.5,0,46.10,167.06
06/06/2019,1,0.5,0,46.00,166.62
06/07/2019,0.33333334,0.5,0,45.90,166.21
06/08/2019,0.6666667,0.5,0,46.10,165.84
06/09/2019,12,0.5,0,45.90,165.37
06/10/2019,16.333334,0.5,0,47.70,164.96
06/11/2019,1.3333334,0.5,0,50.10,164.58
06/12/2019,0.33333334,0.5,0,48.70,164.14
06/13/2019,8.333333,0.5,0,52.20,163.72
06/14/2019,10,0.5,0,42.30,163.27
06/15/2019,4,0.5,0,40.30,162.91
06/16/2019,0.33333334,0.5,0,45.00,162.51
06/17/2019,6,0.5,0,44.50,161.9
06/18/2019,0.6666667,0.5,0,42.50,161.42
06/19/2019,2,0.5,0,42.60,160.85
06/20/2019,14,0.5,0,43.60,160.4
06/21/2019,5.3333335,0.5,0,42.00,159.9
06/22/2019,11,0.5,0,36.00,159.49
06/23/2019,27.666666,0.5,0,35.90,159.18
06/24/2019,7.6666665,0.5,0,36.60,158.83
06/25/2019,22.333334,0.5,0,37.90,158.46
06/26/2019,23.333334,0.5,0,36.90,158.21
06/27/2019,20.666666,0.5,0,36.80,158.04
06/28/2019,102,0.5,0,35.20,157.96
06/29/2019,30,0.5,0,29.10,158.4
06/30/2019,39,0.5,0,22.20,159.54
07/01/2019,79,0.3,0,23.30,160.17
07/02/2019,9.333333,0.3,0,27.70,161
07/03/2019,1.6666666,0.3,0,36.20,161.72
07/04/2019,1.6666666,0.3,0,36.90,161.72
07/05/2019,2,0.3,0,36.90,161.51
07/06/2019,10,0.3,0,37.00,161.28
07/07/2019,3,0.3,0,36.90,161.04
07/08/2019,1.3333334,0.3,0,36.90,160.64
07/09/2019,4.6666665,0.3,0,36.90,160.36
07/10/2019,1.3333334,0.3,0,38.00,159.99
07/11/2019,10.333333,0.3,0,36.80,159.75
07/12/2019,0.33333334,0.3,0,37.30,159.51
07/13/2019,6.3333335,0.3,0,37.00,159.21
07/14/2019,20,0.3,0,36.80,158.81
07/15/2019,0.33333334,0.3,0,36.80,158.7
07/16/2019,16.666666,0.3,0,37.20,158.43
07/17/2019,35.666668,0.3,0,37.10,158.28
07/18/2019,64.666664,0.3,0,28.80,160.08
07/19/2019,13.666667,0.3,0,31.70,161.33
07/20/2019,2.3333333,0.3,0,36.60,161.42
07/21/2019,10.333333,0.3,0,36.60,161.54
07/22/2019,1.6666666,0.3,0,36.60,161.5
07/23/2019,10.333333,0.3,0,36.60,161.39
07/24/2019,6.6666665,0.3,0,36.60,161.29
07/25/2019,10,0.3,0,36.50,161.23
07/26/2019,73,0.3,0,37.10,161.38
07/27/2019,29.666666,0.3,0,36.70,162.22
07/28/2019,53.666668,0.3,0,36.20,162.9
07/29/2019,12.666667,0.3,0,33.90,164.1
07/30/2019,6,0.3,0,33.40,164.86
07/31/2019,21.333334,0.3,0,35.00,165.3
08/01/2019,37.333332,0.1,0,34.90,165.84
08/02/2019,24.333334,0.1,0,34.20,166.93
08/03/2019,15.333333,0.1,0,34.50,167.64
08/04/2019,12.333333,0.1,0,34.60,168.36
08/05/2019,16.666666,0.1,0,32.40,169.02
08/06/2019,7.6666665,0.1,0,33.20,169.52
08/07/2019,26.333334,0.1,0,35.60,170.04
08/08/2019,31.333334,0.1,0,35.80,170.68
08/09/2019,50.666668,0.1,0,31.90,171.96
08/10/2019,33.666668,0.1,0,36.70,173.84
08/11/2019,4.3333335,0.1,0,37.30,174.91
08/12/2019,3.6666667,0.1,0,37.50,175.51
08/13/2019,28.666666,0.1,0,37.80,176.12
08/14/2019,12,0.1,0,37.90,176.6
08/15/2019,1.3333334,0.1,0,38.10,177.01
08/16/2019,0,0.1,0,38.00,177.16
08/17/2019,21.666666,0.1,0,38.50,177.43
08/18/2019,4.3333335,0.1,0,38.40,177.63
08/19/2019,9.333333,0.1,0,38.10,177.41
08/20/2019,16.333334,0.1,0,38.00,177.41
08/21/2019,37.666668,0.1,0,38.20,177.68
08/22/2019,3.3333333,0.1,0,38.50,178.09
08/23/2019,1.3333334,0.1,0,38.60,178.27
08/24/2019,70.333336,0.1,0,38.60,178.54
08/25/2019,25.666666,0.1,0,35.20,179.68
08/26/2019,49,0.1,0,38.60,180.48
08/27/2019,11.333333,0.1,0,39.60,181.52
08/28/2019,4.3333335,0.1,0,39.90,182.08
08/29/2019,8.333333,0.1,0,40.10,182.35
08/30/2019,3,0.1,0,39.90,182.57
08/31/2019,26.666666,0.1,0,40.00,182.72
09/01/2019,11,0.2,0,39.50,182.98
09/02/2019,3.3333333,0.2,0.08,40.32,183.12
09/03/2019,16.666666,0.2,0,40.20,183.3
09/04/2019,2,0.2,0,40.20,183.41
09/05/2019,6.6666665,0.2,9.6,40.30,183.43
09/06/2019,9.333333,0.2,4.8,40.50,183.49
09/07/2019,12.666667,0.2,0,40.40,183.56
09/08/2019,13.333333,0.2,0,40.40,183.63
09/09/2019,41,0.2,0,34.80,184.44
09/10/2019,1.3333334,0.2,0,39.50,184.88
09/11/2019,3.3333333,0.2,0,39.90,185.08
09/12/2019,5,0.2,0,,185.37
09/13/2019,4.6666665,0.2,0,40.30,185.56
09/14/2019,43.666668,0.2,0,41.20,186.33
09/15/2019,67.666664,0.2,0,41.30,187.56
09/16/2019,12.666667,0.2,0,40.40,188.39
09/17/2019,18,0.2,0,41.90,188.87
09/18/2019,19.333334,0.2,0,40.90,189.48
09/19/2019,18.333334,0.2,0,36.20,190.06
